THERMO ALL
   200.000  1000.000  6000.000
N2 REF ELEMENT    G 8/02N  2.   0.   0.   0.G   200.000  6000.000 1000.        1
 7.16244227E+04 7.45850493E+00 3.79295251E+00-9.10852723E-04 1.16363521E-05    3
-1.21364865E-08 4.26159624E-12 7.14027518E+04 1.47156927E+00 7.25739701E+04    4
NH3  RRHO         A12/04H  3.N  1.   0.   0.G   200.000  6000.000 1000.        1
 2.09566674E+00 6.14750045E-03-2.00328925E-06 3.01334626E-10-1.71227204E-14    2
-6.30945436E+03 9.59574081E+00 4.46075151E+00-5.68781763E-03 2.11411484E-05    3
-2.02849980E-08 6.89500555E-12-6.70753514E+03-1.34450793E+00-5.48041917E+03    4
NH2  AMIDOGEN RAD IU3/03N  1.H  2.   0.   0.G   200.000  3000.000 1000.        1
 2.59263049E+00 3.47683597E-03-1.08271624E-06 1.49342558E-10-5.75241187E-15    2
 2.15737320E+04 7.90565351E+00 4.19198016E+00-2.04602827E-03 6.67756134E-06    3
-5.24907235E-09 1.55589948E-12 2.11863286E+04-9.04785244E-02 2.23945849E+04    4
NH                ATcT/AN  1.H  1.   0.   0.G   200.000  6000.000 1000.        1
 2.78372644E+00 1.32985888E-03-4.24785573E-07 7.83494442E-11-5.50451310E-15    2
 4.23461945E+04 5.74084863E+00 3.49295037E+00 3.11795720E-04-1.48906628E-06    3
 2.48167402E-09-1.03570916E-12 4.21059722E+04 1.84834973E+00 4.31525130E+04    4
NNH               120186N   2H   1          G  0250.000  4000.00  1000.00      1
 0.04415342E+02 0.01614388E-01-0.01632894E-05-0.08559846E-09 0.01614791E-12    2
 0.02788029E+06 0.09042888E+01 0.03501344E+02 0.02053587E-01 0.07170410E-05    3
 0.04921348E-08-0.09671170E-11 0.02833347E+06 0.06391837E+02                   4
N2H2 equil & transT 9/11N  2.H  2.   0.   0.G   200.000  6000.000 1000.        1
 1.31115117E+00 9.00187208E-03-3.14911824E-06 4.81449581E-10-2.71897891E-14    2
 2.33863341E+04 1.64091067E+01 4.91066031E+00-1.07791880E-02 3.86516489E-05    3
-3.86501698E-08 1.34852134E-11 2.28241901E+04 9.10273396E-02 2.40806734E+04    4
N2H3   Rad.       T 7/11N  2.H  3.   0.   0.G   200.000  6000.000 1000.        1
 4.04483566E+00 7.31130186E-03-2.47625799E-06 3.83733021E-10-2.23107573E-14    2
 2.53241420E+04 2.88423392E+00 3.42125505E+00 1.34901590E-03 2.23459071E-05    3
-2.99727732E-08 1.20978970E-11 2.58198956E+04 7.83176309E+00 2.70438066E+04    4
N2H4 HYDRAZINE    L 5/90N   2H   4    0    0G   200.000  6000.000 1000.        1
 4.93957357E+00 8.75017187E-03-2.99399058E-06 4.67278418E-10-2.73068599E-14    2
 9.28265548E+03-2.69439772E+00 3.83472149E+00-6.49129555E-04 3.76848463E-05    3
-5.00709182E-08 2.03362064E-11 1.00893925E+04 5.75272030E+00 1.14474575E+04    4 
NH3^+ cation      T09/09N  1.H  3.E -1.   0.G   298.150  6000.000 1000.        1
 2.58855213E+00 5.74163681E-03-1.86472122E-06 2.79719766E-10-1.58594375E-14    2
 1.12470081E+05 7.60835234E+00 3.62055372E+00 6.38852979E-04 8.28649096E-06    3
-9.01954415E-09 3.20297454E-12 1.12286783E+05 2.80176176E+00 1.13451544E+05    4
NH2^+ cation      T09/09N  1.H  2.E -1.   0.G   298.150  6000.000 1000.        1
 2.66715572E+00 3.42795845E-03-1.12917766E-06 1.71028505E-10-9.76274694E-15    2
 1.51884335E+05 6.81237195E+00 4.11218890E+00-1.58941762E-03 5.72106358E-06    3
-4.30114907E-09 1.18451647E-12 1.51543764E+05-3.85152148E-01 1.52741773E+05    4
NH^+              L 2/89N   1H   1E  -1    0G   298.150  6000.000 1000.        1
 2.95918980E+00 1.34991719E-03-4.61487782E-07 8.26977666E-11-5.55758913E-15    2
 1.99524505E+05 5.59978021E+00 4.61611136E+00-3.13435677E-03 2.91705130E-06    3
 2.57384848E-10-7.31431347E-13 1.99085043E+05-2.92758460E+00 2.00347960E+05    4
N2H^+             T 8/11N  2.H  1.E -1.   0.G   200.000  6000.000 1000.        1
 3.42744423E+00 3.23295234E-03-1.17296299E-06 1.90508356E-10-1.14491506E-14    2
 2.87676026E+04 6.39209233E+00 4.25474632E+00-3.45098298E-03 1.37788699E-05    3
-1.33263744E-08 4.41023397E-12 2.87932080E+04 3.28551762E+00 3.00058572E+04    4
NH4^+             T 3/14N  1.H  4.E -1.   0.G   298.150  6000.000 1000.        1
 1.31570332E+00 9.64926655E-03-3.29049612E-06 5.12045458E-10-2.98499121E-14    2
 7.58852079E+04 1.20930966E+01 5.02209414E+00-1.17099068E-02 3.97600414E-05    3
-3.69420221E-08 1.20264627E-11 7.54604790E+04-4.20522854E+00 7.67212981E+04    4
HNO               ATcT/AH  1.N  1.O  1.   0.G   200.000  6000.000 1000.        1
 3.16598124E+00 2.99958892E-03-3.94376786E-07-3.85344089E-11 7.07602668E-15    2
 1.17726311E+04 7.64511172E+00 4.53525574E+00-5.68543377E-03 1.85198540E-05    3
-1.71881225E-08 5.55818157E-12 1.16183003E+04 1.74315886E+00 1.28500657E+04    4
NOH               T11/11N  1.O  1.H  1.   0.G   200.000  6000.000  B  31.01408 1
 4.00745749E+00 2.41824666E-03-8.13734001E-07 1.25573064E-10-7.28062602E-15    2
 2.43965586E+04 4.01091333E+00 4.30796097E+00-5.01538487E-03 2.27054537E-05    3
-2.65676371E-08 1.02998699E-11 2.45850141E+04 3.93009562E+00 2.57994759E+04    4
HNOH trans & Equ  T11/11H  2.N  1.O  1.   0.G   200.000  6000.000 1000.        1
 3.98321933E+00 4.88846374E-03-1.65086637E-06 2.55371446E-10-1.48308561E-14    2
 1.05780106E+04 3.62582838E+00 3.95608248E+00-3.02611020E-03 2.56874396E-05    3
-3.15645120E-08 1.24084574E-11 1.09199790E+04 5.55950983E+00 1.21354115E+04    4
H2NO              102290H   2N   1O   1     G  0300.00   4000.00  1500.00      1
 0.05673346E+02 0.02298837E-01-0.01774446E-05-0.01103482E-08 0.01859762E-12    2
 0.05569325E+05-0.06153540E+02 0.02530590E+02 0.08596035E-01-0.05471030E-04    3
 0.02276249E-07-0.04648073E-11 0.06868030E+05 0.01126651E+03                   4
HNNO              103190H   1N   2O   1     G  0300.00   4000.00  1500.00      1
 0.06991217E+02 0.01875970E-01-0.02124584E-05-0.06710472E-09 0.12305080E-13    2
 0.02497566E+06-0.11235229E+02 0.02238298E+02 0.13591997E-01-0.11798728E-04    3
 0.05392970E-07-0.10108589E-11 0.02660258E+06 0.14136789E+02                   4
HONO trans        T 2/14H  1.N  1.O  2.   0.G   200.000  6000.000 1000.        1
 5.59069580E+00 3.76633148E-03-1.32079549E-06 2.10072062E-10-1.24546207E-14    2
-1.16009741E+04-3.66793086E+00 2.55834541E+00 1.11295585E-02-5.09304078E-06    3
-2.76314117E-09 2.40212731E-12-1.07324351E+04 1.21891248E+01-9.52431352E+03    4
HNO3              T 8/03H  1.N  1.O  3.   0.G   200.000  6000.000 1000.        1
 8.03098942E+00 4.46958589E-03-1.72459491E-06 2.91556153E-10-1.80102702E-14    2
-1.93138183E+04-1.62616537E+01 1.69329154E+00 1.90167702E-02-8.25176697E-06    3
-6.06113827E-09 4.65236978E-12-1.74198909E+04 1.71839838E+01-1.61524852E+04    4
NH2OH             ATcT/AN  1.H  3.O  1.   0.G   200.000  6000.000 1000.        1
 3.88112502E+00 8.15708448E-03-2.82615576E-06 4.37930933E-10-2.52724604E-14    2
-6.86018419E+03 3.79156136E+00 3.21016092E+00 6.19671676E-03 1.10594948E-05    3
-1.96668262E-08 8.82516590E-12-6.58148481E+03 7.93293571E+00-5.28593988E+03    4
E  electron gas   g12/98E  1.   0.   0.   0.G   298.150  6000.000 1000.        1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 3.46484092E+04-1.17940300E+01 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 3.46484092E+04-1.17940300E+01 0.00000000E+00    4
AR REF ELEMENT    L 6/88AR  1    0    0    0G   200.000  6000.00  1000.0       1
 0.25000000E+01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-0.74537500E+03 0.43796749E+01 0.25000000E+01 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-0.74537500E+03 0.43796749E+01 0.00000000E+00    4
